job_id,usr_name,job_name,account,group,partition_name,host_name,priority,qos,work_dir,submit_line,nodes_req,cpu_req,gpu_req,mem_req,num_cpu,cpu_alloc,gpu_alloc,mem_alloc,nodelist,node_count,wallclock_req,node_alloc,mem_per_node,mem_per_cpu,ntask,slots,array_job_id,array_pos,freq_req,submit_time,start_time,eligible_time,queue_sec,wait_to_start_sec,submit_dayofweek,submit_month,submit_hour,start_dayofweek,start_month,start_hour,start_year,status
380,user045,ANSYS_testjob_380,acct05,group05,long,Hengicluster2025-n005,7246,normal,/home/user045/Hengicluster2025/test_job_000380,sbatch -p long -N 2 -n 7 ANSYS_testjob_380.sh,2,16,0,128,12,12,0,98.69,"Hengicluster2025-n005,Hengicluster2025-n034",2,147847,2,49.35,8.2244,7,7,0,0,2,1763624100,1763624220,120,120,120,3,11,7,3,11,7,2025,RUNNING
381,user010,QuantumESPRESSO_testjob_381,acct10,group05,long,Hengicluster2025-n057,2361,express,/home/user010/Hengicluster2025/test_job_000381,sbatch -p long -N 4 -n 223 QuantumESPRESSO_testjob_381.sh,4,256,0,2048,253,253,0,2027.68,"Hengicluster2025-n057,Hengicluster2025-n051,Hengicluster2025-n011,Hengicluster2025-n046",4,114738,4,506.92,8.0145,223,223,380,16,4,1763624400,1763624520,120,120,120,3,11,7,3,11,7,2025,RUNNING
382,user085,NAMD_testjob_382,acct05,group05,long,Hengicluster2025-n010,1728,low,/home/user085/Hengicluster2025/test_job_000382,sbatch -p long -N 9 -n 76 NAMD_testjob_382.sh,9,144,0,4608,110,110,0,3544.99,"Hengicluster2025-n010,Hengicluster2025-n026,Hengicluster2025-n049,Hengicluster2025-n043,Hengicluster2025-n025,Hengicluster2025-n040,Hengicluster2025-n012,Hengicluster2025-n030,Hengicluster2025-n045",9,53384,9,393.89,32.2272,76,76,0,0,4,1763624700,1763624820,120,120,120,3,11,7,3,11,7,2025,RUNNING
383,user059,TensorFlow_testjob_383,acct09,group04,short,Hengicluster2025-n040,2310,normal,/home/user059/Hengicluster2025/test_job_000383,sbatch -p short -N 4 -n 55 TensorFlow_testjob_383.sh,4,128,0,2048,91,91,0,1467.83,"Hengicluster2025-n040,Hengicluster2025-n033,Hengicluster2025-n054,Hengicluster2025-n042",4,8695,4,366.96,16.13,55,55,0,0,2,1763625000,1763625120,120,120,120,3,11,7,3,11,7,2025,RUNNING
384,user078,NAMD_testjob_384,acct08,group03,debug,Hengicluster2025-n016,6582,high,/home/user078/Hengicluster2025/test_job_000384,sbatch -p debug -N 3 -n 17 NAMD_testjob_384.sh,3,48,0,1536,35,35,0,1138.13,"Hengicluster2025-n016,Hengicluster2025-n012,Hengicluster2025-n044",3,6920,3,379.38,32.5181,17,17,0,0,2,1763625300,1763625420,120,120,120,3,11,7,3,11,7,2025,RUNNING
385,user024,NWChem_testjob_385,acct04,group04,debug,Hengicluster2025-n020,9715,express,/home/user024/Hengicluster2025/test_job_000385,sbatch -p debug -N 3 -n 124 NWChem_testjob_385.sh,3,192,0,384,170,170,0,341.5,"Hengicluster2025-n020,Hengicluster2025-n024,Hengicluster2025-n049",3,4995,3,113.83,2.0088,124,124,0,0,2,1763625600,1763625720,120,120,120,3,11,8,3,11,8,2025,RUNNING
386,user040,PyTorch_testjob_386,acct10,group05,short,Hengicluster2025-n015,9740,low,/home/user040/Hengicluster2025/test_job_000386,sbatch -p short -N 10 -n 52 PyTorch_testjob_386.sh,10,80,0,1280,66,66,0,1069.44,"Hengicluster2025-n015,Hengicluster2025-n046,Hengicluster2025-n032,Hengicluster2025-n012,Hengicluster2025-n058,Hengicluster2025-n044,Hengicluster2025-n035,Hengicluster2025-n022,Hengicluster2025-n020,Hengicluster2025-n029",10,4338,10,106.94,16.2036,52,52,0,0,3,1763625900,1763626020,120,120,120,3,11,8,3,11,8,2025,RUNNING
387,user015,LAMMPS_testjob_387,acct05,group05,debug,Hengicluster2025-n048,8637,low,/home/user015/Hengicluster2025/test_job_000387,sbatch -p debug -N 4 -n 31 LAMMPS_testjob_387.sh,4,64,0,256,57,57,0,229.29,"Hengicluster2025-n048,Hengicluster2025-n042,Hengicluster2025-n035,Hengicluster2025-n026",4,2196,4,57.32,4.0227,31,31,380,87,3,1763626200,1763626320,120,120,120,3,11,8,3,11,8,2025,RUNNING
388,user064,ABINIT_testjob_388,acct04,group04,medium,Hengicluster2025-n013,9195,normal,/home/user064/Hengicluster2025/test_job_000388,sbatch -p medium -N 15 -n 768 ABINIT_testjob_388.sh,15,960,0,7680,895,895,0,7161.92,"Hengicluster2025-n013,Hengicluster2025-n055,Hengicluster2025-n003,Hengicluster2025-n044,Hengicluster2025-n014,Hengicluster2025-n007,Hengicluster2025-n050,Hengicluster2025-n047,Hengicluster2025-n048,Hengicluster2025-n032,Hengicluster2025-n008,Hengicluster2025-n012,Hengicluster2025-n031,Hengicluster2025-n033,Hengicluster2025-n027",15,15817,15,477.46,8.0021,768,768,0,0,0,1763626500,1763626620,120,120,120,3,11,8,3,11,8,2025,RUNNING
389,user013,OpenFoam_testjob_389,acct03,group03,long,Hengicluster2025-n002,2052,normal,/home/user013/Hengicluster2025/test_job_000389,sbatch -p long -N 9 -n 112 OpenFoam_testjob_389.sh,9,144,0,2304,118,118,0,1893.16,"Hengicluster2025-n002,Hengicluster2025-n031,Hengicluster2025-n025,Hengicluster2025-n026,Hengicluster2025-n035,Hengicluster2025-n009,Hengicluster2025-n052,Hengicluster2025-n054,Hengicluster2025-n046",9,107129,9,210.35,16.0437,112,112,0,0,4,1763626800,1763626920,120,120,120,3,11,8,3,11,8,2025,RUNNING
390,user058,TensorFlow_testjob_390,acct08,group03,long,Hengicluster2025-n032,5893,normal,/home/user058/Hengicluster2025/test_job_000390,sbatch -p long -N 7 -n 291 TensorFlow_testjob_390.sh,7,448,0,1792,341,341,0,1366.32,"Hengicluster2025-n032,Hengicluster2025-n053,Hengicluster2025-n024,Hengicluster2025-n007,Hengicluster2025-n060,Hengicluster2025-n044,Hengicluster2025-n056",7,155402,7,195.19,4.0068,291,291,390,29,0,1763627100,1763627220,120,120,120,3,11,8,3,11,8,2025,RUNNING
391,user045,QuantumESPRESSO_testjob_391,acct05,group05,medium,Hengicluster2025-n006,5526,high,/home/user045/Hengicluster2025/test_job_000391,sbatch -p medium -N 7 -n 81 QuantumESPRESSO_testjob_391.sh,7,112,0,224,101,101,0,202.7,"Hengicluster2025-n006,Hengicluster2025-n032,Hengicluster2025-n039,Hengicluster2025-n026,Hengicluster2025-n018,Hengicluster2025-n055,Hengicluster2025-n010",7,36180,7,28.96,2.0069,81,81,0,0,4,1763627400,1763627520,120,120,120,3,11,8,3,11,8,2025,RUNNING
392,user039,WRF_testjob_392,acct09,group04,debug,Hengicluster2025-n003,9751,normal,/home/user039/Hengicluster2025/test_job_000392,sbatch -p debug -N 3 -n 69 WRF_testjob_392.sh,3,96,0,384,81,81,0,324.18,"Hengicluster2025-n003,Hengicluster2025-n005,Hengicluster2025-n014",3,2870,3,108.06,4.0023,69,69,390,1,3,1763627700,1763627820,120,120,120,3,11,8,3,11,8,2025,RUNNING
393,user019,OpenFoam_testjob_393,acct09,group04,long,Hengicluster2025-n031,4948,low,/home/user019/Hengicluster2025/test_job_000393,sbatch -p long -N 13 -n 204 OpenFoam_testjob_393.sh,13,416,0,3328,383,383,0,3069.95,"Hengicluster2025-n031,Hengicluster2025-n013,Hengicluster2025-n014,Hengicluster2025-n021,Hengicluster2025-n047,Hengicluster2025-n046,Hengicluster2025-n039,Hengicluster2025-n049,Hengicluster2025-n036,Hengicluster2025-n003,Hengicluster2025-n016,Hengicluster2025-n042,Hengicluster2025-n034",13,40296,13,236.15,8.0155,204,204,0,0,0,1763628000,1763628120,120,120,120,3,11,8,3,11,8,2025,RUNNING
394,user098,NAMD_testjob_394,acct08,group03,gpu,Hengicluster2025-n009,1504,express,/home/user098/Hengicluster2025/test_job_000394,sbatch -p gpu -N 4 -n 92 NAMD_testjob_394.sh,4,128,4,1024,95,95,3,767.57,"Hengicluster2025-n009,Hengicluster2025-n050,Hengicluster2025-n052,Hengicluster2025-n008",4,10896,4,191.89,8.0797,92,92,0,0,4,1763628300,1763628420,120,120,120,3,11,8,3,11,8,2025,RUNNING
395,user024,VASP_testjob_395,acct04,group04,medium,Hengicluster2025-n008,2586,high,/home/user024/Hengicluster2025/test_job_000395,sbatch -p medium -N 16 -n 404 VASP_testjob_395.sh,16,512,0,1024,499,499,0,999.3,"Hengicluster2025-n008,Hengicluster2025-n036,Hengicluster2025-n003,Hengicluster2025-n025,Hengicluster2025-n050,Hengicluster2025-n057,Hengicluster2025-n030,Hengicluster2025-n035,Hengicluster2025-n060,Hengicluster2025-n013,Hengicluster2025-n051,Hengicluster2025-n045,Hengicluster2025-n011,Hengicluster2025-n049,Hengicluster2025-n055,Hengicluster2025-n034",16,19600,16,62.46,2.0026,404,404,0,0,3,1763628600,1763628720,120,120,120,3,11,8,3,11,8,2025,RUNNING
396,user087,NWChem_testjob_396,acct07,group02,short,Hengicluster2025-n014,4591,low,/home/user087/Hengicluster2025/test_job_000396,sbatch -p short -N 2 -n 20 NWChem_testjob_396.sh,2,32,0,128,29,29,0,118.68,"Hengicluster2025-n014,Hengicluster2025-n001",2,14199,2,59.34,4.0924,20,20,0,0,4,1763628900,1763629020,120,120,120,3,11,8,3,11,8,2025,RUNNING
397,user013,CP2K_testjob_397,acct03,group03,short,Hengicluster2025-n003,749,express,/home/user013/Hengicluster2025/test_job_000397,sbatch -p short -N 5 -n 73 CP2K_testjob_397.sh,5,160,0,320,140,140,0,281.62,"Hengicluster2025-n003,Hengicluster2025-n056,Hengicluster2025-n044,Hengicluster2025-n050,Hengicluster2025-n001",5,4157,5,56.32,2.0115,73,73,0,0,3,1763629200,1763629320,120,120,120,3,11,9,3,11,9,2025,RUNNING
398,user094,ABINIT_testjob_398,acct04,group04,medium,Hengicluster2025-n041,3784,high,/home/user094/Hengicluster2025/test_job_000398,sbatch -p medium -N 7 -n 45 ABINIT_testjob_398.sh,7,56,0,896,54,54,0,879.4,"Hengicluster2025-n041,Hengicluster2025-n031,Hengicluster2025-n020,Hengicluster2025-n045,Hengicluster2025-n047,Hengicluster2025-n060,Hengicluster2025-n053",7,31513,7,125.63,16.2852,45,45,0,0,1,1763629500,1763629620,120,120,120,3,11,9,3,11,9,2025,RUNNING
399,user020,PyTorch_testjob_399,acct10,group05,debug,Hengicluster2025-n023,6083,low,/home/user020/Hengicluster2025/test_job_000399,sbatch -p debug -N 4 -n 22 PyTorch_testjob_399.sh,4,32,0,256,31,31,0,249.26,"Hengicluster2025-n023,Hengicluster2025-n058,Hengicluster2025-n009,Hengicluster2025-n017",4,6793,4,62.31,8.0405,22,22,0,0,3,1763629800,1763629920,120,120,120,3,11,9,3,11,9,2025,RUNNING
400,user034,TensorFlow_testjob_400,acct04,group04,medium,Hengicluster2025-n012,137,express,/home/user034/Hengicluster2025/test_job_000400,sbatch -p medium -N 9 -n 33 TensorFlow_testjob_400.sh,9,72,0,576,63,63,0,510.01,"Hengicluster2025-n012,Hengicluster2025-n001,Hengicluster2025-n054,Hengicluster2025-n015,Hengicluster2025-n002,Hengicluster2025-n026,Hengicluster2025-n038,Hengicluster2025-n047,Hengicluster2025-n025",9,35632,9,56.67,8.0955,33,33,0,0,1,1763630100,1763630220,120,120,120,3,11,9,3,11,9,2025,RUNNING
401,user097,WRF_testjob_401,acct07,group02,short,Hengicluster2025-n034,1728,low,/home/user097/Hengicluster2025/test_job_000401,sbatch -p short -N 8 -n 76 WRF_testjob_401.sh,8,128,0,2048,91,91,0,1467.52,"Hengicluster2025-n034,Hengicluster2025-n039,Hengicluster2025-n053,Hengicluster2025-n001,Hengicluster2025-n058,Hengicluster2025-n014,Hengicluster2025-n028,Hengicluster2025-n051",8,7766,8,183.44,16.1266,76,76,0,0,0,1763630400,1763630520,120,120,120,3,11,9,3,11,9,2025,RUNNING
402,user016,CP2K_testjob_402,acct06,group01,debug,Hengicluster2025-n010,6566,express,/home/user016/Hengicluster2025/test_job_000402,sbatch -p debug -N 2 -n 8 CP2K_testjob_402.sh,2,16,0,64,12,12,0,50.22,"Hengicluster2025-n010,Hengicluster2025-n029",2,2070,2,25.11,4.1846,8,8,0,0,1,1763630700,1763630820,120,120,120,3,11,9,3,11,9,2025,RUNNING
403,user014,ABINIT_testjob_403,acct04,group04,gpu,Hengicluster2025-n041,7778,express,/home/user014/Hengicluster2025/test_job_000403,sbatch -p gpu -N 3 -n 28 ABINIT_testjob_403.sh,3,48,4,384,39,39,3,315.58,"Hengicluster2025-n041,Hengicluster2025-n009,Hengicluster2025-n043",3,18083,3,105.19,8.0918,28,28,0,0,2,1763631000,1763631120,120,120,120,3,11,9,3,11,9,2025,RUNNING
404,user099,NWChem_testjob_404,acct09,group04,long,Hengicluster2025-n040,3029,high,/home/user099/Hengicluster2025/test_job_000404,sbatch -p long -N 8 -n 33 NWChem_testjob_404.sh,8,64,0,512,58,58,0,465.18,"Hengicluster2025-n040,Hengicluster2025-n022,Hengicluster2025-n014,Hengicluster2025-n037,Hengicluster2025-n031,Hengicluster2025-n054,Hengicluster2025-n050,Hengicluster2025-n009",8,73831,8,58.15,8.0204,33,33,0,0,0,1763631300,1763631420,120,120,120,3,11,9,3,11,9,2025,RUNNING
405,user025,NWChem_testjob_405,acct05,group05,medium,Hengicluster2025-n046,4886,express,/home/user025/Hengicluster2025/test_job_000405,sbatch -p medium -N 6 -n 244 NWChem_testjob_405.sh,6,384,0,1536,321,321,0,1286.09,"Hengicluster2025-n046,Hengicluster2025-n038,Hengicluster2025-n044,Hengicluster2025-n009,Hengicluster2025-n006,Hengicluster2025-n045",6,37501,6,214.35,4.0065,244,244,0,0,2,1763631600,1763631720,120,120,120,3,11,9,3,11,9,2025,RUNNING
406,user055,QuantumESPRESSO_testjob_406,acct05,group05,long,Hengicluster2025-n040,305,express,/home/user055/Hengicluster2025/test_job_000406,sbatch -p long -N 16 -n 109 QuantumESPRESSO_testjob_406.sh,16,128,0,4096,116,116,0,3727.12,"Hengicluster2025-n040,Hengicluster2025-n052,Hengicluster2025-n004,Hengicluster2025-n008,Hengicluster2025-n029,Hengicluster2025-n041,Hengicluster2025-n058,Hengicluster2025-n045,Hengicluster2025-n009,Hengicluster2025-n039,Hengicluster2025-n020,Hengicluster2025-n049,Hengicluster2025-n059,Hengicluster2025-n033,Hengicluster2025-n007,Hengicluster2025-n037",16,44247,16,232.95,32.1304,109,109,0,0,1,1763631900,1763632020,120,120,120,3,11,9,3,11,9,2025,RUNNING
407,user089,LAMMPS_testjob_407,acct09,group04,short,Hengicluster2025-n004,9478,express,/home/user089/Hengicluster2025/test_job_000407,sbatch -p short -N 11 -n 52 LAMMPS_testjob_407.sh,11,88,0,2816,82,82,0,2627.06,"Hengicluster2025-n004,Hengicluster2025-n054,Hengicluster2025-n008,Hengicluster2025-n026,Hengicluster2025-n018,Hengicluster2025-n049,Hengicluster2025-n058,Hengicluster2025-n048,Hengicluster2025-n035,Hengicluster2025-n005,Hengicluster2025-n057",11,10154,11,238.82,32.0373,52,52,0,0,2,1763632200,1763632320,120,120,120,3,11,9,3,11,9,2025,RUNNING
408,user068,WRF_testjob_408,acct08,group03,short,Hengicluster2025-n022,9217,high,/home/user068/Hengicluster2025/test_job_000408,sbatch -p short -N 4 -n 173 WRF_testjob_408.sh,4,256,0,512,186,186,0,373.46,"Hengicluster2025-n022,Hengicluster2025-n037,Hengicluster2025-n046,Hengicluster2025-n025",4,6844,4,93.37,2.0079,173,173,0,0,2,1763632500,1763632620,120,120,120,3,11,9,3,11,9,2025,RUNNING
409,user065,Gaussian_testjob_409,acct05,group05,short,Hengicluster2025-n034,1785,express,/home/user065/Hengicluster2025/test_job_000409,sbatch -p short -N 1 -n 11 Gaussian_testjob_409.sh,1,16,0,256,14,14,0,227.1,Hengicluster2025-n034,1,12729,1,227.1,16.2213,11,11,400,46,3,1763632800,1763632920,120,120,120,3,11,10,3,11,10,2025,RUNNING
410,user065,WRF_testjob_410,acct05,group05,medium,Hengicluster2025-n014,3357,normal,/home/user065/Hengicluster2025/test_job_000410,sbatch -p medium -N 14 -n 165 WRF_testjob_410.sh,14,224,0,3584,177,177,0,2846.87,"Hengicluster2025-n014,Hengicluster2025-n003,Hengicluster2025-n001,Hengicluster2025-n052,Hengicluster2025-n059,Hengicluster2025-n057,Hengicluster2025-n016,Hengicluster2025-n055,Hengicluster2025-n033,Hengicluster2025-n023,Hengicluster2025-n056,Hengicluster2025-n032,Hengicluster2025-n021,Hengicluster2025-n013",14,30990,14,203.35,16.084,165,165,410,21,1,1763633100,1763633220,120,120,120,3,11,10,3,11,10,2025,RUNNING
411,user082,VASP_testjob_411,acct02,group02,medium,Hengicluster2025-n027,9705,normal,/home/user082/Hengicluster2025/test_job_000411,sbatch -p medium -N 3 -n 20 VASP_testjob_411.sh,3,24,0,768,21,21,0,694.16,"Hengicluster2025-n027,Hengicluster2025-n033,Hengicluster2025-n007",3,42479,3,231.39,33.0551,20,20,0,0,1,1763633400,1763633520,120,120,120,3,11,10,3,11,10,2025,RUNNING
412,user088,CP2K_testjob_412,acct08,group03,medium,Hengicluster2025-n041,858,high,/home/user088/Hengicluster2025/test_job_000412,sbatch -p medium -N 14 -n 508 CP2K_testjob_412.sh,14,896,0,1792,673,673,0,1347.07,"Hengicluster2025-n041,Hengicluster2025-n051,Hengicluster2025-n003,Hengicluster2025-n049,Hengicluster2025-n038,Hengicluster2025-n012,Hengicluster2025-n007,Hengicluster2025-n043,Hengicluster2025-n011,Hengicluster2025-n026,Hengicluster2025-n024,Hengicluster2025-n029,Hengicluster2025-n010,Hengicluster2025-n053",14,32230,14,96.22,2.0016,508,508,410,68,3,1763633700,1763633820,120,120,120,3,11,10,3,11,10,2025,RUNNING
413,user043,OpenFoam_testjob_413,acct03,group03,medium,Hengicluster2025-n030,9151,normal,/home/user043/Hengicluster2025/test_job_000413,sbatch -p medium -N 11 -n 36 OpenFoam_testjob_413.sh,11,88,0,352,63,63,0,255.35,"Hengicluster2025-n030,Hengicluster2025-n020,Hengicluster2025-n012,Hengicluster2025-n025,Hengicluster2025-n053,Hengicluster2025-n039,Hengicluster2025-n042,Hengicluster2025-n023,Hengicluster2025-n014,Hengicluster2025-n026,Hengicluster2025-n006",11,11185,11,23.21,4.0532,36,36,0,0,0,1763634000,1763634120,120,120,120,3,11,10,3,11,10,2025,RUNNING
414,user004,OpenFoam_testjob_414,acct04,group04,short,Hengicluster2025-n031,4750,express,/home/user004/Hengicluster2025/test_job_000414,sbatch -p short -N 14 -n 835 OpenFoam_testjob_414.sh,14,896,0,896,859,859,0,859.61,"Hengicluster2025-n031,Hengicluster2025-n046,Hengicluster2025-n042,Hengicluster2025-n045,Hengicluster2025-n041,Hengicluster2025-n052,Hengicluster2025-n009,Hengicluster2025-n015,Hengicluster2025-n043,Hengicluster2025-n051,Hengicluster2025-n059,Hengicluster2025-n001,Hengicluster2025-n036,Hengicluster2025-n047",14,9718,14,61.4,1.0007,835,835,0,0,1,1763634300,1763634420,120,120,120,3,11,10,3,11,10,2025,RUNNING
415,user088,TensorFlow_testjob_415,acct08,group03,debug,Hengicluster2025-n039,1454,high,/home/user088/Hengicluster2025/test_job_000415,sbatch -p debug -N 3 -n 32 TensorFlow_testjob_415.sh,3,48,0,192,34,34,0,138.13,"Hengicluster2025-n039,Hengicluster2025-n004,Hengicluster2025-n043",3,3675,3,46.04,4.0627,32,32,0,0,1,1763634600,1763634720,120,120,120,3,11,10,3,11,10,2025,RUNNING
416,user092,Nektar++_testjob_416,acct02,group02,long,Hengicluster2025-n033,4936,low,/home/user092/Hengicluster2025/test_job_000416,sbatch -p long -N 1 -n 12 Nektar++_testjob_416.sh,1,16,0,64,14,14,0,59.41,Hengicluster2025-n033,1,157627,1,59.41,4.2438,12,12,0,0,0,1763634900,1763635020,120,120,120,3,11,10,3,11,10,2025,RUNNING
417,user031,TensorFlow_testjob_417,acct01,group01,debug,Hengicluster2025-n052,4411,low,/home/user031/Hengicluster2025/test_job_000417,sbatch -p debug -N 1 -n 40 TensorFlow_testjob_417.sh,1,64,0,512,47,47,0,377.76,Hengicluster2025-n052,1,5901,1,377.76,8.0375,40,40,0,0,0,1763635200,1763635320,120,120,120,3,11,10,3,11,10,2025,RUNNING
418,user042,OpenFoam_testjob_418,acct02,group02,debug,Hengicluster2025-n048,7353,high,/home/user042/Hengicluster2025/test_job_000418,sbatch -p debug -N 3 -n 30 OpenFoam_testjob_418.sh,3,48,0,384,41,41,0,328.59,"Hengicluster2025-n048,Hengicluster2025-n030,Hengicluster2025-n004",3,4692,3,109.53,8.0144,30,30,0,0,3,1763635500,1763635620,120,120,120,3,11,10,3,11,10,2025,RUNNING
419,user083,OpenFoam_testjob_419,acct03,group03,short,Hengicluster2025-n027,6126,normal,/home/user083/Hengicluster2025/test_job_000419,sbatch -p short -N 8 -n 27 OpenFoam_testjob_419.sh,8,64,0,512,45,45,0,363.48,"Hengicluster2025-n027,Hengicluster2025-n012,Hengicluster2025-n042,Hengicluster2025-n051,Hengicluster2025-n015,Hengicluster2025-n060,Hengicluster2025-n014,Hengicluster2025-n054",8,13972,8,45.43,8.0773,27,27,0,0,2,1763635800,1763635920,120,120,120,3,11,10,3,11,10,2025,RUNNING
420,user016,QuantumESPRESSO_testjob_420,acct06,group01,long,Hengicluster2025-n001,5023,express,/home/user016/Hengicluster2025/test_job_000420,sbatch -p long -N 9 -n 111 QuantumESPRESSO_testjob_420.sh,9,144,0,2304,137,137,0,2197.38,"Hengicluster2025-n001,Hengicluster2025-n027,Hengicluster2025-n033,Hengicluster2025-n030,Hengicluster2025-n057,Hengicluster2025-n017,Hengicluster2025-n038,Hengicluster2025-n002,Hengicluster2025-n024",9,125822,9,244.15,16.0393,111,111,0,0,3,1763636100,1763636220,120,120,120,3,11,10,3,11,10,2025,RUNNING
421,user058,ANSYS_testjob_421,acct08,group03,long,Hengicluster2025-n012,3510,low,/home/user058/Hengicluster2025/test_job_000421,sbatch -p long -N 16 -n 944 ANSYS_testjob_421.sh,16,1024,0,512,1011,1011,0,505.74,"Hengicluster2025-n012,Hengicluster2025-n006,Hengicluster2025-n013,Hengicluster2025-n010,Hengicluster2025-n026,Hengicluster2025-n016,Hengicluster2025-n039,Hengicluster2025-n053,Hengicluster2025-n024,Hengicluster2025-n005,Hengicluster2025-n003,Hengicluster2025-n051,Hengicluster2025-n048,Hengicluster2025-n011,Hengicluster2025-n030,Hengicluster2025-n037",16,32713,16,31.61,0.5002,944,944,0,0,1,1763636400,1763636520,120,120,120,3,11,11,3,11,11,2025,RUNNING
422,user046,PyTorch_testjob_422,acct06,group01,medium,Hengicluster2025-n029,6390,high,/home/user046/Hengicluster2025/test_job_000422,sbatch -p medium -N 13 -n 473 PyTorch_testjob_422.sh,13,832,0,832,736,736,0,736.89,"Hengicluster2025-n029,Hengicluster2025-n023,Hengicluster2025-n020,Hengicluster2025-n059,Hengicluster2025-n026,Hengicluster2025-n037,Hengicluster2025-n016,Hengicluster2025-n043,Hengicluster2025-n046,Hengicluster2025-n030,Hengicluster2025-n004,Hengicluster2025-n038,Hengicluster2025-n015",13,11723,13,56.68,1.0012,473,473,0,0,2,1763636700,1763636820,120,120,120,3,11,11,3,11,11,2025,RUNNING
423,user013,Gaussian_testjob_423,acct03,group03,medium,Hengicluster2025-n053,4914,high,/home/user013/Hengicluster2025/test_job_000423,sbatch -p medium -N 1 -n 9 Gaussian_testjob_423.sh,1,16,0,512,14,14,0,465.19,Hengicluster2025-n053,1,27273,1,465.19,33.2275,9,9,0,0,4,1763637000,1763637120,120,120,120,3,11,11,3,11,11,2025,RUNNING
424,user012,TensorFlow_testjob_424,acct02,group02,long,Hengicluster2025-n054,5964,high,/home/user012/Hengicluster2025/test_job_000424,sbatch -p long -N 2 -n 97 TensorFlow_testjob_424.sh,2,128,0,64,120,120,0,60.31,"Hengicluster2025-n054,Hengicluster2025-n045",2,92741,2,30.16,0.5026,97,97,420,33,1,1763637300,1763637420,120,120,120,3,11,11,3,11,11,2025,RUNNING
425,user072,NAMD_testjob_425,acct02,group02,debug,Hengicluster2025-n021,2467,express,/home/user072/Hengicluster2025/test_job_000425,sbatch -p debug -N 1 -n 11 NAMD_testjob_425.sh,1,16,0,256,12,12,0,193.42,Hengicluster2025-n021,1,5795,1,193.42,16.1181,11,11,420,53,2,1763637600,1763637720,120,120,120,3,11,11,3,11,11,2025,RUNNING
426,user028,QuantumESPRESSO_testjob_426,acct08,group03,short,Hengicluster2025-n035,1877,express,/home/user028/Hengicluster2025/test_job_000426,sbatch -p short -N 13 -n 210 QuantumESPRESSO_testjob_426.sh,13,416,0,6656,353,353,0,5650.99,"Hengicluster2025-n035,Hengicluster2025-n006,Hengicluster2025-n058,Hengicluster2025-n039,Hengicluster2025-n014,Hengicluster2025-n016,Hengicluster2025-n003,Hengicluster2025-n056,Hengicluster2025-n011,Hengicluster2025-n046,Hengicluster2025-n024,Hengicluster2025-n051,Hengicluster2025-n034",13,10261,13,434.69,16.0085,210,210,0,0,2,1763637900,1763638020,120,120,120,3,11,11,3,11,11,2025,RUNNING
427,user056,NAMD_testjob_427,acct06,group01,long,Hengicluster2025-n030,719,high,/home/user056/Hengicluster2025/test_job_000427,sbatch -p long -N 3 -n 131 NAMD_testjob_427.sh,3,192,0,96,167,167,0,83.57,"Hengicluster2025-n030,Hengicluster2025-n047,Hengicluster2025-n006",3,112050,3,27.86,0.5004,131,131,0,0,0,1763638200,1763638320,120,120,120,3,11,11,3,11,11,2025,RUNNING
428,user065,PyTorch_testjob_428,acct05,group05,medium,Hengicluster2025-n003,2328,high,/home/user065/Hengicluster2025/test_job_000428,sbatch -p medium -N 7 -n 115 PyTorch_testjob_428.sh,7,224,0,1792,186,186,0,1490.36,"Hengicluster2025-n003,Hengicluster2025-n006,Hengicluster2025-n013,Hengicluster2025-n054,Hengicluster2025-n031,Hengicluster2025-n007,Hengicluster2025-n015",7,36509,7,212.91,8.0127,115,115,420,78,0,1763638500,1763638620,120,120,120,3,11,11,3,11,11,2025,RUNNING
429,user043,Nektar++_testjob_429,acct03,group03,medium,Hengicluster2025-n025,6086,normal,/home/user043/Hengicluster2025/test_job_000429,sbatch -p medium -N 8 -n 110 Nektar++_testjob_429.sh,8,256,0,2048,180,180,0,1442.55,"Hengicluster2025-n025,Hengicluster2025-n007,Hengicluster2025-n002,Hengicluster2025-n057,Hengicluster2025-n019,Hengicluster2025-n020,Hengicluster2025-n008,Hengicluster2025-n005",8,33429,8,180.32,8.0142,110,110,420,63,3,1763638800,1763638920,120,120,120,3,11,11,3,11,11,2025,RUNNING
430,user019,TensorFlow_testjob_430,acct09,group04,short,Hengicluster2025-n045,6310,low,/home/user019/Hengicluster2025/test_job_000430,sbatch -p short -N 14 -n 204 TensorFlow_testjob_430.sh,14,224,0,896,218,218,0,873.89,"Hengicluster2025-n045,Hengicluster2025-n051,Hengicluster2025-n010,Hengicluster2025-n036,Hengicluster2025-n052,Hengicluster2025-n012,Hengicluster2025-n005,Hengicluster2025-n011,Hengicluster2025-n033,Hengicluster2025-n024,Hengicluster2025-n013,Hengicluster2025-n037,Hengicluster2025-n008,Hengicluster2025-n020",14,8349,14,62.42,4.0087,204,204,430,66,1,1763639100,1763639220,120,120,120,3,11,11,3,11,11,2025,RUNNING
